what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1381851028917
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1381851028918
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1381851028920
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1381851028920
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1381851028922
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1381851028923
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1381851028962
os,sysinfo,,,"win32",1381851028968
arch,sysinfo,,,"x86",1381851028968
ws,sysinfo,,,"win32",1381851028968
locale,sysinfo,,,"en_US",1381851028968
processors,sysinfo,,,"2",1381851028968
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381851028968
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1381851028968
java.specification.name,sysinfo,,,"Java Platform API Specification",1381851028968
java.specification.vendor,sysinfo,,,"Oracle Corporation",1381851028968
java.specification.version,sysinfo,,,"1.7",1381851028968
java.vendor,sysinfo,,,"Oracle Corporation",1381851028968
java.version,sysinfo,,,"1.7.0_25",1381851028968
java.vm.info,sysinfo,,,"mixed mode",1381851028968
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1381851028968
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381851028968
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1381851028968
java.vm.specification.version,sysinfo,,,"1.7",1381851028968
java.vm.vendor,sysinfo,,,"Oracle Corporation",1381851028968
java.vm.version,sysinfo,,,"23.25-b01",1381851028968
started,bundle,org.eclipse.dltk.core,2.0.1.v20100806-1245,"org.eclipse.dltk.core",1381851029058
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100806-1245,"org.eclipse.dltk.launching",1381851029277
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1381851029306
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1381851029371
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1381851029529
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1381851030455
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1381851030516
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1381851030781
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1381851030784
started,bundle,org.eclipse.php.core,2.2.1.v20101001-2300,"org.eclipse.php.core",1381851030924
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1381851031137
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1381851033103
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1381851034277
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1381851034577
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1381851035045
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1381851035148
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1381851035658
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1381851035966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851036088
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1381851036347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851038299
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1381851039653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851041490
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1381851042789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851047011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851054449
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1381851057166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851062532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851080081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851080498
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381851081490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851081528
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381851081565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851106086
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1381851106293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851107979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851110744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851111759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851116660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851120200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1381851145540
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1381851151232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851152751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851154963
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381851161709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851171383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851192441
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1381851195715
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1381851207806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851238603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851271137
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1381851283397
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381851286645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851450596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851450711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851454595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851454702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851455442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851457733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851515446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851519020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851519112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851531968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851561162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851561280
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1381851627290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851707783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851759793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851759942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851760435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851763238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851763295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381851789625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851819853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851821589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851833761
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381851834275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381851872926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851879165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851893379
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1381851934913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851941311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851941396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851945158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851945253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851950138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851950265
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1381851983218
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1381851983246
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1381851983369
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1381851983402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851983531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851986569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851987037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851988306
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1381851988527
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1381851988629
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1381851988654
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1381851988734
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1381851988776
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1381851988866
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1381851988897
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1381851988898
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1381851988906
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1381851989037
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1381851989044
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1381851989847
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1381851989885
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1381851990025
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1381851990077
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1381851990079
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1381851990081
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1381851990141
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1381851992300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851992981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381851994313
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381851995495
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1381852002738
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381852021947
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1381852027242
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381852028516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852068873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852071697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852078470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852086491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852088327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852089116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852103131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852105620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852111548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852112591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852115155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852116693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852122511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852123906
started,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1381852124426
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1381852126906
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381852129065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852170383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852171793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852181071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852181907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852187331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852192287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852195080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852196824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852201760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852202650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852212599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852223789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852228484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852230856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852233023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852239808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852247066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852248639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852250287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852253806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852260854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852262048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852263936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852281004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852284465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852284582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852285823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1381852291388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381852291696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852294490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852525763
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1381852527329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852530147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381852536363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852544322
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381852544762
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381852544822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852550311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852555648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381852559951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852563259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852565974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852575133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852576390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852578952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852583505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1381852584955
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1381852593631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381852596526
